ID;Age;Occupation;Annual_Income;Monthly_Inhand_Salary;Num_Bank_Accounts;Num_Credit_Card;Interest_Rate;Num_of_Loan;Delay_from_due_date;Num_of_Delayed_Payment;Changed_Credit_Limit;Num_Credit_Inquiries;Credit_Mix;Outstanding_Debt;Credit_Utilization_Ratio;Credit_History_Age;Payment_of_Min_Amount;Total_EMI_per_month;Amount_invested_monthly;Payment_Behaviour;Monthly_Balance
0xc143;55;Teacher;40023,81;3214,3175;2;5;5;4;11;6;0,8;4;Good;1137,04;38,89811112;27,75;No;122,9857763;172,3167181;Low_spent_Large_value_payments;296,1292555
0xe7fa;42;Developer;21336,9;1656,075;3;5;6;1;17;19;17,75;7;Standard;1338,82;24,96551582;10,67;Yes;11,23033244;120,2968792;Low_spent_Small_value_payments;324,0802884
0x7ee3;42;Architect;16896,19;1451,015833;7;6;23;9;32;18;1,1;9;Bad;1878,31;23,38789589;17,67;Yes;69,31938665;48,79825919;Low_spent_Large_value_payments;296,9839375
0x1f2ef;27;Developer;55593,99;4874,8325;7;6;30;6;18;21;16,09;11;Standard;1314,25;35,18996861;18,33;Yes;269,0332338;369,1143385;Low_spent_Small_value_payments;139,3356777
0x1400b;41;Entrepreneur;35124,99;2937,0825;0;1;10;4;9;9;9,52;0;Good;384,22;24,92647866;17,83;No;106,8964638;300,696545;Low_spent_Small_value_payments;176,1152412
0x1f29;31;Architect;30922,28;2494,856667;1;5;12;2;19;1;11,71;2;Good;957,53;30,00680615;21,5;No;30,33820426;314,8471138;Low_spent_Small_value_payments;194,3003486
0xcb0e;31;Media_Manager;17004,86;1231,071667;10;10;18;2;24;13;4,49;8;Bad;1261,59;30,38771848;12,75;Yes;25,02276876;37,34736282;Low_spent_Large_value_payments;330,7370351
0x5cbe;39;Lawyer;47634,45;3678,5375;10;6;20;5;14;22;3,16;11;Bad;1626,64;36,30400184;14,08;Yes;170,6618099;122,4518593;High_spent_Medium_value_payments;324,7400809
0x227e8;32;Entrepreneur;27339,81;2518,3175;3;5;9;1;19;14;3,82;6;Standard;1342,51;24,40789029;23,75;No;14,66875353;287,2899625;Low_spent_Small_value_payments;239,8730339
0x13a03;24;Engineer;15875,55;1492,9625;6;7;18;7;62;10;10,1;8;Standard;2465,73;31,73555127;10,33;Yes;89,76562703;197,5380581;Low_spent_Small_value_payments;151,9925649
0x23810;41;Engineer;53354,85;4633,2375;8;10;24;4;16;17;17,22;11;Bad;1966,12;39,1961549;15,58;Yes;162,2518689;164,6981996;High_spent_Small_value_payments;396,3736815
0xb41f;56;Lawyer;32937,83;2519,819167;8;6;11;4;20;15;4,95;0;Standard;134,09;30,76673993;17,83;No;79,58570855;55,69753189;High_spent_Medium_value_payments;366,6986762
0xd029;30;Scientist;31577,16;2924,43;10;6;15;2;22;18;14,07;9;Bad;1470,79;37,28610327;18,83;Yes;40,24901952;229,9186471;Low_spent_Small_value_payments;312,2753334
0x944b;21;Engineer;59431,26;5130,605;8;5;14;0;18;13;19,01;2;Standard;474,04;40,30088721;15,5;Yes;0;63,28077443;High_spent_Large_value_payments;689,7797256
0x1327e;31;Teacher;45109,52;4018,126667;6;6;1;4;20;10;8,71;0;Standard;651,79;30,27918329;25,25;No;93,56115936;275,5903225;Low_spent_Small_value_payments;322,6611848
0x138a3;49;Writer;35139,27;2917,2725;1;5;8;3;4;2;7,19;2;Good;978,09;28,54162136;28,92;No;76,85758996;72,93522085;High_spent_Medium_value_payments;391,9344392
0x1b7c5;46;Developer;71367,5;5860,291667;5;4;17;0;23;6;0,81;3;Standard;363,59;34,01867442;24,08;Yes;0;405,2992563;Low_spent_Small_value_payments;470,7299104
0xc1d5;31;Musician;9390,68;686,5566667;9;7;31;9;13;27;17,2;13;Bad;4598,36;31,07455737;6,42;Yes;45,55676019;46,55519524;Low_spent_Medium_value_payments;256,5437112
0x214c7;41;Architect;147583,4;12224,61667;6;7;9;0;7;19;12,22;10;Standard;194,4;30,89934749;24,17;Yes;0;364,3254676;High_spent_Medium_value_payments;1108,136199
0x171b;32;Lawyer;12600,445;782,0370833;5;5;10;3;25;19;15,79;7;Standard;569,8;36,52748004;12,67;Yes;26,06034753;48,00806666;Low_spent_Small_value_payments;294,1352941
0x1b914;34;Lawyer;65076;5160;3;5;4;4;9;8;4,29;4;Good;451,78;24,63878053;22,42;No;216,2894216;65,74795498;High_spent_Medium_value_payments;483,9626234
0x1db88;43;Mechanic;55128,27;4854,0225;7;7;16;8;21;19;16,32;6;Bad;2694,82;37,52081132;5,25;Yes;328,3188359;168,9351651;High_spent_Medium_value_payments;238,148249
0x18c4e;44;Scientist;29951,57;2254,964167;8;6;20;0;20;16;7,44;4;Standard;704,02;33,32894023;18,58;Yes;0;108,8233283;High_spent_Small_value_payments;376,6730884
0x1a1c1;37;Doctor;34733,44;3163,453333;3;7;13;1;17;10;5,27;3;Standard;1497,2;36,17372331;26,17;No;16,22620002;243,3140478;Low_spent_Large_value_payments;326,8050855
0x14ab1;38;Journalist;32244,75;2555,0625;8;7;12;1;28;10;16,03;7;Standard;1001,48;35,00771393;30,17;Yes;22,35372557;328,1681636;Low_spent_Small_value_payments;194,9843608
0x1ac84;25;Scientist;20759,32;1528,943333;3;3;7;7;25;17;19,49;9;Standard;2071,05;36,36107425;17,08;Yes;64,04873946;88,8637551;Low_spent_Small_value_payments;289,9818388
0x1048e;24;Manager;30470,59;2518,215833;3;5;12;4;5;5;12,82;2;Good;554,31;28,16732775;25,33;No;82,25597157;270,9122992;Low_spent_Small_value_payments;188,6533126
0x13c7d;41;Teacher;54491,84;4769,986667;3;4;5;0;19;14;14,17;4;Standard;555,42;41,68322744;16,92;Yes;0;53,16936236;High_spent_Medium_value_payments;673,8293043
0x22b36;28;Lawyer;73995,12;6043,26;4;4;15;4;30;13;18,9;12;Standard;1933,79;33,59377205;11,67;Yes;190,9071513;203,8379426;High_spent_Medium_value_payments;459,5809061
0x1ceeb;29;Mechanic;60904,59;5080,3825;3;4;12;2;22;16;12,37;4;Standard;2441,47;35,33365711;12,75;Yes;61,52513971;460,7712932;Low_spent_Large_value_payments;255,7418171
0x21219;50;Musician;53543,38;4622,948333;5;7;15;4;29;8;5,18;3;Standard;112,36;38,83162176;18,67;No;127,7907003;309,7464015;High_spent_Small_value_payments;284,7577316
0x15b5e;24;Journalist;46586,8;4026,233333;6;7;20;0;27;10;17,98;8;Standard;852,2;34,659631;8,67;Yes;0;199,3865259;Low_spent_Small_value_payments;493,2368075
0x21321;42;Lawyer;41468,9;3173,741667;7;8;26;8;56;24;26,08;12;Bad;3501,98;34,06715947;1;Yes;273,2232678;46,91044664;High_spent_Medium_value_payments;247,2404522
0x6a66;52;Journalist;22246,44;1721,87;4;6;20;2;25;15;11,04;3;Standard;8,2;38,12545044;22,25;No;28,44605489;169,0143603;Low_spent_Medium_value_payments;254,7265848
0x2fbe;38;Journalist;16893,44;1567,786667;6;9;25;3;57;14;7,98;11;Standard;1397,24;27,56739421;14,42;Yes;32,22238767;36,98014164;High_spent_Medium_value_payments;337,5761374
0x17b39;19;Architect;71936,88;5906,74;5;6;12;7;9;13;13,04;8;Standard;2644,2;38,37802712;12;Yes;387,7705027;346,9964811;Low_spent_Large_value_payments;125,9070162
0x1c934;43;Accountant;114007,88;9685,656667;7;3;13;4;27;18;0,86;3;Standard;457,54;35,31591468;19,83;No;253,0152869;473,5551814;High_spent_Small_value_payments;501,9951983
0x1a19b;23;Scientist;63528,7;5132,058333;4;6;9;3;21;10;7,09;3;Good;617,89;25,82456298;27;No;128,2778338;305,4766695;High_spent_Small_value_payments;339,45133
0x4c71;50;Manager;21324,515;1532,042917;0;7;3;4;2;11;3,84;2;Good;361,43;31,41933745;24,92;No;64,07414237;193,5696625;Low_spent_Small_value_payments;185,5604868
0x25e9a;24;Architect;60015,32;5121,276667;7;4;14;7;8;8;10,47;6;Standard;1095,15;37,3785297;15,5;Yes;187,008683;146,6399258;Low_spent_Large_value_payments;448,4790579
0x14509;41;Architect;17893,36;1630,113333;4;4;7;2;30;17;19,41;11;Standard;2405,5;22,89560906;18;Yes;27,73646464;114,8471008;Low_spent_Small_value_payments;310,4277679
0xee36;23;Developer;11486,08;1067,173333;8;7;11;3;14;12;13,73;4;Standard;550,98;35,91271195;17,08;Yes;23,08311051;109,8657738;Low_spent_Small_value_payments;263,768449
0x53cd;30;Engineer;17612,175;1212,68125;6;5;14;4;20;14;12,75;5;Standard;1273,32;34,504118;17,92;Yes;38,81171107;43,98162706;Low_spent_Small_value_payments;328,4747869
0x287f;37;Media_Manager;13603,41;863,6175;6;5;16;6;24;16;19,91;5;Standard;45,82;38,28513089;19,83;Yes;53,76195803;66,49088773;Low_spent_Small_value_payments;256,1089042
0x21aec;41;Accountant;61876,14;5387,345;8;7;13;4;19;21;17,37;5;Standard;1282,29;29,39536738;10,92;Yes;169,9803218;174,2155448;High_spent_Small_value_payments;454,5386334
0x2430b;51;Journalist;23412,9;1981,075;5;6;4;1;22;16;7,86;4;Standard;467,7;37,89596578;27,08;No;12,70924237;129,02436;Low_spent_Small_value_payments;346,3738977
0x1cfb8;55;Entrepreneur;25793,11;2322,425833;4;7;20;3;8;12;12,78;4;Standard;413,08;36,50313741;29,25;No;47,57935791;69,69134712;Low_spent_Large_value_payments;384,9718783
0x1fd1c;39;Accountant;33049,87;2955,155833;5;5;11;0;1;8;3,3;5;Good;692,75;37,02858253;20,83;No;0;75,11165264;High_spent_Medium_value_payments;470,4039307
0x22e09;32;Mechanic;16799,32;1216,943333;10;9;33;6;21;17;24,87;10;Bad;4014,35;24,86112474;6,08;Yes;73,97358728;117,017058;Low_spent_Small_value_payments;220,703688
0x1968d;25;Developer;15476,64;1174,72;0;4;1;3;14;10;11,57;1;Good;1285,01;34,59354808;24;No;35,68135813;153,2098449;Low_spent_Small_value_payments;218,5807969
0x15699;26;Musician;21440,93;1555,744167;5;3;9;3;27;8;6,15;1;Standard;969,29;33,23404392;32,83;No;35,27302502;47,51377541;High_spent_Small_value_payments;332,7876162
0x70df;28;Developer;16861,34;1453,111667;2;6;2;3;0;6;10,77;2;Good;408,71;39,60952682;23,5;No;41,57299471;48,26658292;High_spent_Small_value_payments;315,471589
0x543a;19;Teacher;9648,22;931,0183333;9;5;26;7;47;19;1,07;12;Bad;2505,92;29,13354691;10,92;Yes;52,68936755;111,6102702;Low_spent_Small_value_payments;218,8021956
0xcf85;36;Engineer;101641,14;8283,095;5;3;13;3;24;13;19,97;9;Standard;631,4;38,56997725;13,75;Yes;171,9384727;213,435;High_spent_Large_value_payments;682,9360272
0x1cb6;31;Manager;16578,115;1426,509583;3;5;15;2;10;16;13,29;2;Standard;1054,86;34,12223746;22,75;Yes;21,42597208;25,85641455;High_spent_Medium_value_payments;345,3685717
0xe96e;21;Scientist;14125,04;1202,086667;5;4;7;2;2;5;3;0;Good;446,31;26,73864188;18,17;No;14,53965628;22,67981297;High_spent_Medium_value_payments;332,9891974
0x214a1;43;Mechanic;99100,29;8025,3575;3;3;8;1;29;13;8,19;5;Standard;696,74;29,57135039;32,58;Yes;50,08104501;509,6118802;Low_spent_Large_value_payments;512,8428248
0x192b5;33;Writer;34319,66;2876,971667;10;8;22;7;31;20;21,47;10;Bad;4300,4;32,95440871;2,42;Yes;188,4758042;108,5680399;High_spent_Small_value_payments;250,6533226
0x836d;52;Journalist;40019;3401,916667;2;1;2;4;1;4;3,58;2;Good;1445,81;35,2529966;20,17;No;70,34034034;102,7499914;High_spent_Medium_value_payments;417,1013349
0xbdc8;48;Journalist;109652,7;9317,725;2;4;12;2;13;4;5,79;1;Good;1056,45;28,49269352;32,42;No;97,6275312;539,5526806;High_spent_Small_value_payments;554,5922882
0x20743;35;Developer;43285,2;3327,1;8;4;17;1;10;16;11,55;1;Standard;890,54;37,76901873;17,17;No;19,9394158;223,2083254;High_spent_Small_value_payments;349,5622588
0x15b9f;46;Writer;95460,81;7989,0675;2;5;5;3;3;4;3,46;7;Good;184,44;33,75278795;27,83;No;201,5056401;110,2965378;High_spent_Medium_value_payments;737,1045721
0x17a7;36;Manager;71681,4;5799,45;3;6;15;1;8;6;10,44;0;Standard;1293,02;29,68295387;25,67;Yes;53,92351397;137,3311426;High_spent_Medium_value_payments;638,6903434
0x3639;51;Mechanic;131617,4;10742,11667;4;3;15;0;8;20;1,82;7;Standard;929,47;30,94229554;21,83;No;0;439,8156247;Low_spent_Medium_value_payments;914,396042
0xe979;27;Doctor;34677,86;2725,821667;6;5;16;7;27;21;5,57;6;Bad;2345,02;28,16300412;15,92;Yes;182,5851835;200,7123413;Low_spent_Small_value_payments;179,2846418
0x6f38;25;Scientist;41504,48;3405,706667;2;7;5;4;1;3;10,08;2;Good;731,25;28,65380924;28,83;No;104,9438013;67,28532117;High_spent_Medium_value_payments;418,3415442
0x5f54;43;Media_Manager;45408,84;3823,07;7;7;26;6;25;18;8,01;9;Bad;1959,01;28,61566944;10,92;Yes;119,676529;300,4237452;Low_spent_Small_value_payments;252,2067258
0xc4ed;20;Scientist;67928,84;5832,736667;5;5;12;0;2;8;11,22;4;Good;1373,36;31,76130326;31,25;No;0;172,2560633;High_spent_Medium_value_payments;661,0176033
0x12325;31;Architect;88533,27;7323,7725;4;4;11;3;12;21;3,23;3;Standard;364,08;36,94545997;30,83;No;183,6890271;79,88006253;High_spent_Large_value_payments;708,8081603
0x247fe;24;Engineer;26463,44;2341,286667;3;4;16;2;9;7;13,75;3;Standard;931,37;38,0851716;23,83;Yes;31,19911471;187,5928688;Low_spent_Medium_value_payments;295,3366832
0x2456f;28;Manager;110692,47;9428,3725;4;6;18;6;0;9;12,33;6;Standard;1134,69;35,27124156;9,17;Yes;402,4758282;210,8590024;High_spent_Large_value_payments;569,5024194
0x7194;36;Musician;28485,95;2639,829167;8;5;5;1;16;18;19,51;5;Standard;339,45;28,10282794;33,42;Yes;17,43495131;166,6805681;Low_spent_Small_value_payments;369,8673973
0x15c73;34;Writer;34435,82;2740,651667;6;4;14;1;14;13;18,81;4;Standard;360,11;38,67989337;9,92;Yes;27,82748604;228,8102563;Low_spent_Medium_value_payments;297,4274243
0x22519;23;Mechanic;38985,96;2980,83;6;8;15;9;52;17;20,86;10;Bad;3879,42;31,22168466;2,17;Yes;279,3249669;170,7474563;Low_spent_Small_value_payments;138,0105768
0x1ceb0;37;Lawyer;113561,2;9580,433333;8;4;9;1;21;18;7,99;0;Standard;75,52;29,81387292;27,5;No;53,77838853;75,23253369;High_spent_Large_value_payments;1069,032411
0x15b84;38;Doctor;55339,56;4648,63;8;5;34;9;15;16;8,28;7;Bad;2918,16;32,71673867;0,42;Yes;252,1209406;154,7220732;Low_spent_Large_value_payments;328,0199862
0x4fda;31;Journalist;14501,97;1477,4975;8;6;30;5;21;17;17,64;6;Bad;4676,1;39,14622676;13,75;Yes;35,28483112;67,0697307;Low_spent_Large_value_payments;315,3951882
0x18661;35;Teacher;16227,03;1646,2525;6;8;21;5;18;12;19,2;14;Standard;1541,87;36,03425091;15,5;Yes;49,99764238;48,15549664;Low_spent_Large_value_payments;336,472111
0x16b7f;35;Accountant;146861,12;12514,42667;4;7;9;3;25;18;15,75;8;Standard;1368,79;36,84993459;9,25;Yes;310,4369289;726,0069027;Low_spent_Small_value_payments;504,998835
0x6c61;35;Architect;83989,44;6634,057272;7;7;19;7;59;10;10,55;11;Standard;1926,7;40,10737828;15,67;Yes;488,7029892;232,7133129;Low_spent_Small_value_payments;422,3584262
0x192fa;21;Media_Manager;18426,025;1513,502083;6;6;14;6;15;16;9,67;8;Standard;364,1;27,15104113;12,5;Yes;78,42828579;56,53491842;Low_spent_Large_value_payments;286,3870041
0x234a2;29;Accountant;49354,08;3924,84;10;10;17;8;46;25;29,55;7;Bad;4747,62;28,21821822;5,75;Yes;213,3981241;236,1403339;High_spent_Small_value_payments;202,945542
0xabbd;54;Scientist;65598,44;5593,536667;1;3;11;1;8;2;3,34;2;Good;306,98;39,87123677;32,83;No;33,10606029;124,2424392;High_spent_Large_value_payments;642,0051672
0x1979e;36;Writer;37963,16;3431,596667;8;7;16;9;27;21;9,58;9;Bad;3739,9;40,44759519;12,25;Yes;192,0858416;23,02333243;High_spent_Large_value_payments;368,0504927
0x167a1;55;Accountant;108625,29;9105,1075;8;6;13;0;11;16;2,88;3;Standard;303,74;39,23780128;22,25;No;0;255,3762062;Low_spent_Medium_value_payments;935,1345438
0x8598;33;Accountant;43600,04;3880,336667;8;4;17;5;13;14;16,35;8;Standard;773,73;35,92614034;12,33;Yes;178,1022658;293,1557173;Low_spent_Medium_value_payments;196,7756835
0x265e;54;Lawyer;92794,04;7562,836667;4;7;7;0;32;16;11,09;3;Standard;1269,4;26,45381338;27,83;Yes;0;118,7900467;High_spent_Medium_value_payments;887,49362
0x1b87b;29;Engineer;15709,22;1290,101667;9;7;16;9;29;17;2,15;10;Bad;1995,84;31,29168058;9;Yes;60,27511459;46,39782599;High_spent_Small_value_payments;282,3372261
0x1150f;22;Media_Manager;15134,06;1018,171667;7;7;29;7;37;17;4,03;9;Bad;2548,54;29,9670639;7,25;Yes;71,76209771;136,0754699;Low_spent_Small_value_payments;183,979599
0x1832a;51;Mechanic;33346,92;2997,91;5;3;1;0;9;8;3,82;0;Good;396,63;37,54140335;15,83;No;0;85,74648825;High_spent_Medium_value_payments;464,0445118
0x5288;19;Doctor;15833,87;1398,489167;5;4;10;2;30;19;13,71;5;Standard;211,35;36,34517744;12,83;Yes;23,14444966;127,6369749;Low_spent_Medium_value_payments;269,0674921
0xb82d;23;Musician;35248,41;2683,3675;6;5;12;4;8;18;8;1;Standard;430,56;25,76333148;26;Yes;96,59653294;61,67284117;High_spent_Large_value_payments;350,0673759
0x318a;23;Media_Manager;65187,34;5161,278333;6;6;8;3;22;9;5,38;1;Standard;441,86;38,87569036;20,25;No;99,98202005;504,5375276;Low_spent_Small_value_payments;201,6082857
0x25b8b;52;Entrepreneur;48115,6;4287,633333;8;5;12;2;27;15;2,19;4;Good;454,94;32,92781184;25;No;45,39216349;481,487072;Low_spent_Small_value_payments;191,8840979
0x24aea;46;Lawyer;30302,97;2621,2475;3;5;9;0;9;10;16,41;0;Standard;333,31;23,8236771;26,5;Yes;0;268,090159;Low_spent_Small_value_payments;284,034591
0x256d2;50;Musician;19809,27;1711,7725;5;5;8;1;2;0;7,23;2;Good;562,34;27,36187476;30,08;No;14,05862727;111,5813475;Low_spent_Medium_value_payments;325,5372753
0x1b200;53;Writer;17329,075;1167,089583;0;4;5;3;1;8;10,2;1;Good;126,19;34,51928515;26;No;24,09639413;38,86191287;Low_spent_Medium_value_payments;333,7506513
0xa5c8;42;Journalist;132588,3;10918,025;5;4;3;2;23;2;1,61;1;Good;36,46;25,8283574;20;No;130,1041062;1118,2856;Low_spent_Medium_value_payments;123,4127936
0x34ac;55;Doctor;71424,57;5743,0475;4;6;1;4;14;18;10,35;2;Good;484,43;28,89803658;16,92;No;230,4557841;189,9593172;High_spent_Small_value_payments;413,8896487
0x16644;39;Lawyer;18102,96;1267,063843;5;5;18;5;9;8;11,79;10;Standard;99,73;38,83201244;10,08;Yes;116,3270889;48,89327454;High_spent_Medium_value_payments;283,5537936
0x117bd;37;Manager;87246,15;7564,5125;4;3;10;2;29;16;6,63;1;Standard;494,16;42,2719524;20,67;No;116,9798297;368,984195;Low_spent_Medium_value_payments;550,4872253
0x23425;20;Musician;19826,67;1805,2225;6;3;33;5;6;15;11,47;8;Standard;2052,89;31,07645025;5,92;Yes;45,86892834;126,3592571;Low_spent_Small_value_payments;298,2940645
0x1e62b;18;Doctor;25454,67;2058,2225;4;3;7;0;24;13;1,61;0;Standard;256,91;35,25238258;30,67;No;0;39,66536092;High_spent_Medium_value_payments;416,1568891
0x2153a;42;Musician;68088,15;5842,0125;7;7;10;1;7;18;4,25;0;Standard;1429,03;30,2759858;21,25;No;42,39376922;112,8271936;High_spent_Large_value_payments;668,9802871
0x22b47;24;Teacher;84120,45;7031,0375;2;7;8;3;4;1;4,91;5;Good;1317,56;35,37453712;19,33;No;136,2777563;249,2232683;High_spent_Medium_value_payments;567,6027254
0xee32;23;Developer;11486,08;1067,173333;8;7;11;3;14;9;11,73;4;Standard;550,98;30,44696265;16,75;Yes;23,08311051;57,62406382;Low_spent_Small_value_payments;316,010159
0xc23d;39;Scientist;51031,6;4180,633333;4;6;16;3;13;12;10,54;1;Standard;1437,83;38,38927488;17;No;113,1596428;272,3619223;High_spent_Small_value_payments;292,5417682
0x36d2;40;Mechanic;38894,06;3010,171667;8;10;32;7;22;22;17,29;10;Bad;3997,22;34,07829714;5,75;Yes;215,5957113;61,47368389;High_spent_Large_value_payments;263,9477715
0x11856;36;Engineer;121813,72;9866,143333;5;1;10;1;0;6;11,14;4;Good;233,82;31,02837692;23,25;No;57,1433571;772,9939907;Low_spent_Large_value_payments;426,4769856
0x21caf;23;Media_Manager;45253,14;3559,095;8;7;32;6;32;16;22,98;6;Bad;3970,04;37,87517667;4,67;Yes;184,2113125;333,2525055;Low_spent_Large_value_payments;108,445682
0x180b;22;Lawyer;148699,32;12432,61;3;4;5;3;13;6;9,2;1;Good;949,38;26,71579704;31;No;364,9151774;861,1156692;High_spent_Small_value_payments;277,2301534
0x94c2;30;Engineer;51093,9;4347,825;9;5;26;4;30;24;7,44;6;Bad;1997,75;28,27306929;5,83;Yes;92,85831859;92,4910151;High_spent_Medium_value_payments;499,4331663
0xef47;18;Engineer;15580,41;1048,3675;9;9;16;9;58;14;26,57;12;Bad;4319,35;32,80671374;5,83;Yes;112,5137213;88,25062315;Low_spent_Large_value_payments;174,0724055
0x10a77;38;Doctor;67531,72;5905,643333;10;8;31;8;37;21;16,28;8;Bad;4192,67;37,51431667;10,33;Yes;399,1522191;77,22421752;High_spent_Medium_value_payments;364,1878967
0xb33a;41;Musician;70064,92;5938,743333;7;10;16;8;56;21;30,61;7;Bad;3863,22;28,74415793;12,67;Yes;390,2432922;146,8560727;Low_spent_Large_value_payments;326,7749684
0x244ba;35;Scientist;14231,96;1314,996667;8;5;18;5;40;20;10,47;10;Bad;2465,39;24,34221486;10,58;Yes;52,76673612;62,6205596;Low_spent_Small_value_payments;306,112371
0x104e3;47;Writer;95858,31;8019,1925;3;6;6;2;25;11;6,89;3;Good;345,07;35,20531112;24,5;No;149,8009201;441,6125214;High_spent_Small_value_payments;470,5058085
0x227ac;29;Engineer;20965,34;1697,111667;9;9;29;5;34;21;3,61;10;Bad;1787,89;38,86477378;14,25;Yes;59,94214031;30,99848787;High_spent_Medium_value_payments;328,7705385
0x24967;43;Entrepreneur;16114,245;1244,85375;5;2;10;3;11;10;11,92;7;Good;495,74;28,73771678;25,92;No;37,44585941;98,44007234;Low_spent_Small_value_payments;278,5994433
0x7be3;55;Scientist;68588,28;5913,69;8;7;17;1;11;8;2,61;2;Standard;347,58;40,53414707;30,33;No;35,65185868;170,7986171;Low_spent_Medium_value_payments;664,9185242
0xc3be;45;Scientist;16988,435;1531,702917;0;1;10;1;12;1;1,55;0;Good;1065,23;24,14336621;29,42;No;12,76159006;94,45378227;Low_spent_Small_value_payments;335,9549193
0x6f5a;35;Scientist;37570,83;3081,9025;2;2;7;0;12;11;2,17;0;Good;1194,37;37,61827811;27,83;No;845;314,0123924;Low_spent_Medium_value_payments;274,1778576
0x181a4;43;Musician;150625,48;12336,12333;4;5;12;2;9;6;7,36;7;Good;898,13;40,26007938;25,67;No;169,0839708;203,5923129;High_spent_Large_value_payments;1100,93605
0x1f552;31;Architect;55209,81;4303,8175;5;3;23;7;28;12;15,41;6;Standard;1922,82;28,07413355;14,25;Yes;231,9278112;61,47897353;High_spent_Large_value_payments;376,9749652
0x3b1c;27;Writer;59304,08;4694,006667;9;5;25;7;56;8;11,67;6;Standard;1653,18;30,85889776;16,75;Yes;276,2558424;57,15377744;High_spent_Medium_value_payments;385,9910469
0x1baa2;47;Mechanic;129575,12;10795,92667;3;3;8;3;3;1;14,47;4;Good;1119,28;28,62935731;31,75;No;306,3300203;745,5266015;Low_spent_Medium_value_payments;307,7360449
0x1b636;52;Journalist;47165,44;3782,453333;8;4;7;0;29;16;7,76;2;Standard;248,98;31,31596091;27,25;No;0;52,84609684;High_spent_Medium_value_payments;575,3992365
0x6d71;30;Developer;42541,92;3445,16;6;5;7;5;6;11;12,31;5;Standard;240,24;27,45448749;13;Yes;162,3753738;55,22197331;High_spent_Large_value_payments;366,9186529
0x635e;34;Engineer;36237,51;2902,7925;7;3;15;3;19;21;19,68;7;Standard;588,79;25,50702866;19,67;Yes;59,88225173;100,4631948;High_spent_Medium_value_payments;379,9338035
0x11731;26;Mechanic;32835,91;2499,325833;1;3;1;0;14;4;11,27;3;Good;671,88;36,37577441;19,92;No;0;79,22314055;High_spent_Medium_value_payments;420,7094428
0xae3a;51;Teacher;38147,38;3161,948333;4;5;7;3;27;8;14,99;0;Standard;857,12;37,70731351;21,67;Yes;92,35285095;99,26947303;High_spent_Medium_value_payments;374,5725093
0x21196;31;Writer;29101,85;2485,154167;6;3;5;0;30;11;4,77;9;Standard;1465,87;39,78249855;23,75;No;0;108,7468159;Low_spent_Small_value_payments;429,7686007
0x5c70;56;Mechanic;154242,48;13024,54;1;6;11;3;5;3;10,2;5;Good;1449,91;30,18282267;22,92;No;201,5609788;385,1238243;High_spent_Medium_value_payments;965,7691969
0xbb09;18;Doctor;33579,27;2523,2725;6;5;20;3;18;14;13,51;7;Standard;517,8;23,88385219;21,33;Yes;70,92850704;105,5876486;High_spent_Medium_value_payments;325,8110944
0x1eed7;37;Doctor;9299,05;1033,920833;9;6;20;2;53;23;7,81;11;Bad;2298,76;30,49253201;11,17;Yes;14,65126123;18,24095712;High_spent_Small_value_payments;330,499865
0xf85e;49;Mechanic;29605,9;2579,158333;8;6;16;3;21;11;18,62;3;Standard;786,55;31,1975917;30,58;Yes;53,92845732;255,7523612;Low_spent_Medium_value_payments;228,2350148
0x12b71;36;Doctor;31341,98;2571,831667;7;9;33;9;15;23;3,72;14;Bad;4519,75;25,19862013;3,17;Yes;213,1173262;211,0999062;Low_spent_Medium_value_payments;112,9659343
0x79ac;34;Accountant;60738,48;5336,54;8;8;20;5;52;25;1,6;12;Bad;2423,74;34,68104261;13,5;Yes;180,9257205;270,5703047;Low_spent_Small_value_payments;372,1579747
0x1bbfb;21;Entrepreneur;9762,175;751,5145833;8;8;19;3;55;20;3,06;7;Bad;1737,34;29,76244219;6,92;Yes;17,99136472;25,81250329;Low_spent_Small_value_payments;321,3475903
0x19fc6;28;Accountant;68367,8;5147,070967;6;4;2;0;14;18;7,13;5;Good;359,85;39,34669315;26,92;No;289,2456995;139,0141644;High_spent_Large_value_payments;644,6175022
0x8976;39;Engineer;60031,96;5148,663333;9;9;22;9;62;25;28,85;6;Bad;3395,4;27,24605773;9,08;Yes;262,168074;209,6486135;High_spent_Medium_value_payments;293,0496458
0x19ad1;25;Accountant;33718,86;2928,905;3;3;3;4;11;5;6,01;4;Good;872,26;22,6677344;28,17;No;96,94493249;183,4578248;Low_spent_Small_value_payments;302,4877427
0x1583c;18;Accountant;19369,96;1791,163333;6;5;18;4;14;18;13,39;8;Standard;1266,31;27,64118799;15,83;Yes;57,41221246;124,3952426;Low_spent_Small_value_payments;287,3088783
0x1f279;36;Media_Manager;141164,6;11545,71667;4;5;9;2;28;12;10,74;5;Standard;285,59;37,23915765;31,83;Yes;138,8302776;1095,343744;Low_spent_Medium_value_payments;200,3976453
0x1ecd7;36;Developer;14914,01;1504,834167;10;9;17;8;36;21;7,75;13;Bad;1357,22;29,13480242;12,17;Yes;79,99519079;161,747946;Low_spent_Small_value_payments;198,7402799
0x1f2c1;44;Teacher;39594,66;3534,555;4;5;8;4;10;4;9,25;5;Good;1081,66;27,1941519;16,67;No;87,05875181;133,2450845;High_spent_Medium_value_payments;383,1516636
